container,vessel,shipped_date,week,audited,success
MEDU9060600,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9060636,MSC ELODIE,01/12/2022 00:00,202248,1,1
MEDU9060894,MSC ACAPULCO,04/03/2023 00:00,202309,1,1
MEDU9061653,MAERSK VALLVIK,13/01/2023 00:00,202302,1,1
MEDU9061720,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9062217,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9062705,MSC ELODIE,01/12/2022 00:00,202248,1,1
MEDU9062789,MSC LILY,24/12/2022 00:00,202251,1,1
MEDU9062840,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9062855,MSC LILY,24/12/2022 00:00,202251,0,
MEDU9062897,MAERSK VALLVIK,13/01/2023 00:00,202302,1,1
MEDU9063213,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9063255,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9063430,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9063770,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9063954,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9064077,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9064708,MSC ANZU,12/12/2022 00:00,202250,1,1
MEDU9065258,MSC BRANKA,06/12/2022 00:00,202249,1,1
MEDU9065704,MAERSK VILNIUS,26/02/2023 00:00,202309,1,1
MEDU9066130,MSC ANZU,12/12/2022 00:00,202250,0,
MEDU9067651,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9067965,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9069340,MSC LILY,24/12/2022 00:00,202251,1,1
MEDU9069865,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9070660,MSC SHIRLEY,04/02/2023 00:00,202305,1,1
MEDU9070948,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9071034,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9071100,MSC BRANKA,06/12/2022 00:00,202249,0,
MEDU9071292,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9071477,MSC BRANKA,06/12/2022 00:00,202249,0,
MEDU9071590,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9072679,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9072750,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9073166,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9073253,MSC CATERINA,03/03/2023 00:00,202309,1,1
MEDU9073680,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9074542,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9074820,MSC ANZU,12/12/2022 00:00,202250,1,1
MEDU9075683,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9076334,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9076566,MSC ELODIE,01/12/2022 00:00,202248,0,
MEDU9078569,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9079210,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9079971,MSC ALINA,05/03/2023 00:00,202310,1,0
MEDU9080632,MSC LILY,22/12/2022 00:00,202251,1,1
MEDU9081264,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9081813,MSC ANZU,12/12/2022 00:00,202250,0,
MEDU9082527,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9082532,MSC LEANDRA,10/01/2023 00:00,202302,1,1
MEDU9083122,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9083631,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9084089,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9084176,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9084258,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9085594,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9085634,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9086306,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9087920,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9088103,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9088192,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9089774,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
MEDU9090179,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9090522,MAERSK VILNIUS,26/02/2023 00:00,202309,1,1
MEDU9091529,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9091827,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9091832,MSC BRANKA,06/12/2022 00:00,202249,0,
MEDU9092269,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9095490,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9096454,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9096794,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9096860,MSC HEIDI,08/02/2023 00:00,202306,1,1
MEDU9096876,MSC LILY,24/12/2022 00:00,202251,1,1
MEDU9097872,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9097960,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9098333,MSC CASSANDRE,22/11/2022 00:00,202247,1,1
MEDU9098499,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9099284,MSC ELODIE,01/12/2022 00:00,202248,1,1
MEDU9100261,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9100410,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9100425,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9100699,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9100852,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9101381,MSC ATHENS,31/01/2023 00:00,202305,0,
MEDU9101524,MSC BRANKA,06/12/2022 00:00,202249,1,1
MEDU9101864,MSC CATERINA,04/03/2023 00:00,202309,0,
MEDU9101930,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9102006,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9102290,MSC ANZU,12/12/2022 00:00,202250,1,1
MEDU9102984,MSC LILY,24/12/2022 00:00,202251,1,1
MEDU9103450,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
MEDU9103595,MAERSK VILNIUS,26/02/2023 00:00,202309,1,1
MEDU9104117,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9105026,MSC ELODIE,10/02/2023 00:00,202306,1,1
MEDU9105129,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9105598,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9105788,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9105860,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9105936,MSC LILY,24/12/2022 00:00,202251,1,1
MEDU9105957,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9106254,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9106948,MSC CATHERINE VI,13/01/2023 00:00,202302,1,0
MEDU9106953,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9107800,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9108072,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9108160,MSC KOREA,19/02/2023 00:00,202308,1,1
MEDU9109248,MSC ADELAIDE,04/01/2023 00:00,202301,0,
MEDU9109551,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9111292,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9112154,MSC CASSANDRE,22/11/2022 00:00,202247,1,1
MEDU9112597,MSC ELODIE,13/02/2023 00:00,202307,1,1
MEDU9112771,MSC ELODIE,01/12/2022 00:00,202248,1,1
MEDU9112940,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9113398,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9113926,MSC ACAPULCO,24/12/2022 00:00,202251,1,1
MEDU9114922,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9115106,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9115913,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9116421,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9116632,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9117310,MSC CATERINA,04/03/2023 00:00,202309,1,0
MEDU9117515,MSC ELODIE,01/12/2022 00:00,202248,1,1
MEDU9117583,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
MEDU9117599,MSC LILY,24/12/2022 00:00,202251,0,
MEDU9117639,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9117644,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9117813,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9118126,MSC ATHENS,31/01/2023 00:00,202305,0,
MEDU9118893,MSC ANZU,12/12/2022 00:00,202250,1,1
MEDU9120036,MSC BRANKA,06/12/2022 00:00,202249,1,1
MEDU9120340,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9120864,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9122255,MSC ELODIE,01/12/2022 00:00,202248,1,1
MEDU9122609,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9122635,MSC ELODIE,10/02/2023 00:00,202306,1,1
MEDU9123077,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9123415,MSC CASSANDRE,22/11/2022 00:00,202247,1,1
MEDU9123740,MSC ELODIE,08/02/2023 00:00,202306,1,1
MEDU9123781,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9124957,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9125146,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9125341,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9125568,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9126116,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9126353,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9126461,MSC ELODIE,01/12/2022 00:00,202248,1,1
MEDU9126646,MSC ANZU,12/12/2022 00:00,202250,1,1
MEDU9126836,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9127025,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9127982,MSC LILY,24/12/2022 00:00,202251,1,1
MEDU9128314,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9129964,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9130538,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9130944,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9132417,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9132588,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9133603,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9133938,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9135592,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9135885,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9135988,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9136264,MSC SHIRLEY,04/02/2023 00:00,202305,1,1
MEDU9136515,MSC LILY,24/12/2022 00:00,202251,1,1
MEDU9136623,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9136958,MSC ANZU,12/12/2022 00:00,202250,0,
MEDU9137297,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9137595,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9137770,MSC LILY,24/12/2022 00:00,202251,0,
MEDU9138797,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9139052,MSC RADIANT III,06/03/2023 00:00,202310,0,
MEDU9139582,MSC ELODIE,01/12/2022 00:00,202248,1,1
MEDU9140048,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9140304,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9140330,MSC SHIRLEY,04/02/2023 00:00,202305,1,1
MEDU9140407,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9140747,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9140897,MSC LILY,24/12/2022 00:00,202251,1,1
MEDU9140958,MSC CATERINA,04/03/2023 00:00,202309,0,
MEDU9141002,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9141300,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9141384,MSC LILY,24/12/2022 00:00,202251,1,1
MEDU9141511,MSC CATHERINE VI,13/01/2023 00:00,202302,0,
MEDU9141609,MSC BRANKA,06/12/2022 00:00,202249,0,
MEDU9142570,MSC BRANKA,06/12/2022 00:00,202249,1,1
MEDU9143181,MSC CATERINA,04/03/2023 00:00,202309,0,
MEDU9143303,MSC LILY,24/12/2022 00:00,202251,0,
MEDU9143514,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9143730,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9144402,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9144995,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9145203,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9145570,MSC CATERINA,04/03/2023 00:00,202309,0,
MEDU9145965,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9145986,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9146175,MSC ELODIE,01/12/2022 00:00,202248,0,
MEDU9148096,MSC LILY,24/12/2022 00:00,202251,0,
MEDU9148455,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9148460,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9150787,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9150792,MSC ELODIE,05/02/2023 00:00,202306,1,1
MEDU9151736,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9152835,MSC BRANKA,06/12/2022 00:00,202249,1,1
MEDU9152898,MSC ELODIE,01/12/2022 00:00,202248,0,
MEDU9153765,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9154062,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9154294,MSC BRANKA,06/12/2022 00:00,202249,1,1
MEDU9154442,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9154740,MSC CASSANDRE,22/11/2022 00:00,202247,1,1
MEDU9154904,MSC ALINA,05/03/2023 00:00,202310,1,1
MEDU9155557,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9155623,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
MEDU9156379,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9156717,MSC VERONIQUE,25/02/2023 00:00,202308,1,1
MEDU9156785,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9157396,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9157400,MSC BRANKA,06/12/2022 00:00,202249,1,1
MEDU9157668,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9158031,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9158242,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9159510,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9160614,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9161077,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9161293,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9161673,MSC ANZU,12/12/2022 00:00,202250,0,
MEDU9161708,MSC KOREA,08/12/2022 00:00,202249,1,1
MEDU9161945,MSC ELODIE,30/01/2023 00:00,202305,1,1
MEDU9162854,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9163125,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9163249,MSC LILY,24/12/2022 00:00,202251,0,
MEDU9163589,MSC ABY,05/01/2023 00:00,202301,1,1
MEDU9164040,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9340046,MSC LILY,24/12/2022 00:00,202251,1,1
MEDU9340241,MSC KOREA,19/02/2023 00:00,202308,1,1
MEDU9340278,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9340719,MSC CATERINA,04/03/2023 00:00,202309,1,0
MEDU9341063,MSC ELODIE,13/02/2023 00:00,202307,1,1
MEDU9342558,MAERSK VALLVIK,13/01/2023 00:00,202302,0,
MEDU9342692,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9342748,MAERSK VALLVIK,13/01/2023 00:00,202302,1,1
MEDU9342820,MSC BRANKA,06/12/2022 00:00,202249,0,
MEDU9343030,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9343636,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9343641,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9344139,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9344479,MSC LILY,24/12/2022 00:00,202251,0,
MEDU9344870,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9345900,MSC ATHENS,31/01/2023 00:00,202305,0,
MEDU9346682,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9346830,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9346949,MAERSK VALLVIK,13/01/2023 00:00,202302,1,1
MEDU9347858,MSC MELTEMI III,07/02/2023 00:00,202306,1,1
MEDU9348197,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9348509,MSC ELODIE,19/02/2023 00:00,202308,0,
MEDU9348685,MAERSK VALLVIK,13/01/2023 00:00,202302,0,
MEDU9349300,MSC KOREA,01/02/2023 00:00,202305,1,1
MEDU9349594,MSC ADELAIDE,04/01/2023 00:00,202301,1,0
MEDU9600122,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9601638,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9601751,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9601957,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9602125,MSC INES,13/01/2023 00:00,202302,1,1
MEDU9605171,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9605891,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9607847,MSC ADELAIDE,04/01/2023 00:00,202301,0,
MEDU9608083,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9608740,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9608930,MSC ATHENS,31/01/2023 00:00,202305,0,
MEDU9609330,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9609686,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9612015,MSC CATHERINE VI,13/01/2023 00:00,202302,0,
MEDU9612910,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9613433,MSC ELODIE,01/12/2022 00:00,202248,1,1
MEDU9615694,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9615708,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9615903,MSC CASSANDRE,22/11/2022 00:00,202247,1,1
MEDU9616319,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9617640,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9618076,MSC DESIREE,14/11/2022 00:00,202246,1,1
MEDU9618651,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9618754,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9621681,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9622482,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9623787,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9623874,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9624037,MAERSK VISBY,16/01/2023 00:00,202303,1,1
MEDU9624593,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9624802,MSC ADELAIDE,04/01/2023 00:00,202301,0,
MEDU9625898,MSC ATHENS,31/01/2023 00:00,202305,0,
MEDU9626385,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9627191,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9627210,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9627334,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9627524,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9628109,MSC ALINA,04/03/2023 00:00,202309,1,1
MEDU9628120,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9629738,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9633548,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9634009,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9634267,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9634842,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9635345,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9635936,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9635983,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9636568,MSC ADELAIDE,04/01/2023 00:00,202301,0,
MEDU9637625,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9638236,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9638302,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9638690,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9641142,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9641775,MSC DESIREE,14/11/2022 00:00,202246,1,1
MEDU9644408,MAERSK VISBY,16/01/2023 00:00,202303,0,
MEDU9645810,MSC ATHENS,31/01/2023 00:00,202305,0,
MEDU9647243,MSC ATHENS,31/01/2023 00:00,202305,0,
MEDU9647536,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9647834,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9648189,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9648912,MSC CATHERINE VI,13/01/2023 00:00,202302,1,1
MEDU9649863,MSC ELODIE,06/02/2023 00:00,202306,1,1
MEDU9652804,MSC LILY,24/12/2022 00:00,202251,0,
MEDU9652825,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9653138,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9654983,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9655594,MSC ATHENS,31/01/2023 00:00,202305,0,
MEDU9657283,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9657426,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9657832,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9658628,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9659476,MSC ELODIE,13/02/2023 00:00,202307,1,1
MEDU9659943,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9660137,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
MEDU9660245,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9660420,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9660440,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9660918,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9661745,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9663060,MSC LILY,24/12/2022 00:00,202251,1,1
MEDU9664148,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9665381,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9665524,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9666032,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9667321,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9671785,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9672483,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9673849,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9674660,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9674803,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9676724,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9677504,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
MEDU9679641,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9679847,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
MEDU9679955,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9680257,MSC ELODIE,19/02/2023 00:00,202308,0,
MEDU9680895,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9681649,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9681865,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9683873,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9684519,MSC CATERINA,04/03/2023 00:00,202309,1,1
MEDU9685773,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9690722,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9691122,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9691919,MSC ALINA,05/03/2023 00:00,202310,0,
MEDU9697096,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9697542,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9698472,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9699458,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9700646,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9701895,MSC ADELAIDE,04/01/2023 00:00,202301,0,
MEDU9703310,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9705648,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9706217,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9706921,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9707147,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9710855,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9711759,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9711949,MSC ANCHORAGE,23/01/2023 00:00,202304,1,1
MEDU9712626,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9713319,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9713730,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9713896,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9714038,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9714589,MSC ADELAIDE,04/01/2023 00:00,202301,0,
MEDU9715590,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9716874,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9718373,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9718476,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9718481,MSC ADELAIDE,04/01/2023 00:00,202301,0,
MEDU9718687,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9719512,MSC CATHERINE VI,13/01/2023 00:00,202302,0,
MEDU9721356,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9723488,MSC ELODIE,08/02/2023 00:00,202306,0,
MEDU9723739,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9724376,MSC VITA,21/01/2023 00:00,202303,0,
MEDU9726131,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9728324,MSC ANCHORAGE,22/01/2023 00:00,202304,1,1
MEDU9729634,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9730039,MSC ELODIE,19/02/2023 00:00,202308,1,1
MEDU9730548,MSC ADELAIDE,04/01/2023 00:00,202301,1,1
MEDU9731122,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9731903,MSC ATHENS,31/01/2023 00:00,202305,1,1
MEDU9732047,MSC VITA,21/01/2023 00:00,202303,1,1
MEDU9732371,MSC ATHENS,31/01/2023 00:00,202305,1,1
